tile_id,i,j,lon,lat
1544,80.5000,320.5000,-136.3187,58.2995
1544,70.5000,330.5000,-137.1195,58.5968
1544,80.5000,330.5000,-136.4317,58.6579
1545,80.5000,320.5000,-136.3187,58.2995
1545,90.5000,320.5000,-135.6355,58.3565
1545,80.5000,330.5000,-136.4317,58.6579
1545,90.5000,330.5000,-135.7420,58.7154
1546,90.5000,320.5000,-135.6355,58.3565
1546,100.5000,320.5000,-134.9500,58.4099
1546,90.5000,330.5000,-135.7420,58.7154
1546,100.5000,330.5000,-135.0495,58.7694
1547,100.5000,320.5000,-134.9500,58.4099
1547,110.5000,320.5000,-134.2630,58.4599
1547,100.5000,330.5000,-135.0495,58.7694
1547,110.5000,330.5000,-134.3558,58.8198
1548,110.5000,320.5000,-134.2630,58.4599
1548,120.5000,320.5000,-133.5735,58.5062
1548,110.5000,330.5000,-134.3558,58.8198
1548,120.5000,330.5000,-133.6598,58.8666
1549,120.5000,320.5000,-133.5735,58.5062
1549,130.5000,320.5000,-132.8825,58.5490
1549,120.5000,330.5000,-133.6598,58.8666
1549,130.5000,330.5000,-132.9620,58.9098
1550,130.5000,320.5000,-132.8825,58.5490
1550,140.5000,320.5000,-132.1902,58.5882
1550,130.5000,330.5000,-132.9620,58.9098
1550,140.5000,330.5000,-132.2628,58.9494
1551,140.5000,320.5000,-132.1902,58.5882
1551,150.5000,320.5000,-131.4967,58.6238
1551,140.5000,330.5000,-132.2628,58.9494
1551,150.5000,330.5000,-131.5623,58.9853
1552,150.5000,320.5000,-131.4967,58.6238
1552,160.5000,320.5000,-130.8012,58.6558
1552,150.5000,330.5000,-131.5623,58.9853
1552,160.5000,330.5000,-130.8600,59.0177
1553,160.5000,320.5000,-130.8012,58.6558
1553,170.5000,320.5000,-130.1053,58.6842
1553,160.5000,330.5000,-130.8600,59.0177
1553,170.5000,330.5000,-130.1567,59.0463
1554,170.5000,320.5000,-130.1053,58.6842
1554,180.5000,320.5000,-129.4078,58.7090
1554,170.5000,330.5000,-130.1567,59.0463
1554,180.5000,330.5000,-129.4522,59.0713
1555,180.5000,320.5000,-129.4078,58.7090
1555,190.5000,320.5000,-128.7098,58.7301
1555,180.5000,330.5000,-129.4522,59.0713
1555,190.5000,330.5000,-128.7473,59.0927
1556,190.5000,320.5000,-128.7098,58.7301
1556,200.5000,320.5000,-128.0105,58.7476
1556,190.5000,330.5000,-128.7473,59.0927
1556,200.5000,330.5000,-128.0410,59.1104
1557,200.5000,320.5000,-128.0105,58.7476
1557,210.5000,320.5000,-127.3110,58.7615
1557,200.5000,330.5000,-128.0410,59.1104
1557,210.5000,330.5000,-127.3345,59.1243
1558,210.5000,320.5000,-127.3110,58.7615
1558,220.5000,320.5000,-126.6110,58.7717
1558,210.5000,330.5000,-127.3345,59.1243
1558,220.5000,330.5000,-126.6275,59.1347
1559,220.5000,320.5000,-126.6110,58.7717
1559,230.5000,320.5000,-125.9105,58.7783
1559,220.5000,330.5000,-126.6275,59.1347
1559,230.5000,330.5000,-125.9200,59.1413
1560,230.5000,320.5000,-125.9105,58.7783
1560,240.5000,320.5000,-125.2100,58.7812
1560,230.5000,330.5000,-125.9200,59.1413
1560,240.5000,330.5000,-125.2125,59.1442
1561,240.5000,320.5000,-125.2100,58.7812
1561,250.5000,320.5000,-124.5095,58.7804
1561,240.5000,330.5000,-125.2125,59.1442
1561,250.5000,330.5000,-124.5048,59.1435
1562,250.5000,320.5000,-124.5095,58.7804
1562,260.5000,320.5000,-123.8095,58.7760
1562,250.5000,330.5000,-124.5048,59.1435
1562,260.5000,330.5000,-123.7970,59.1391
1563,260.5000,320.5000,-123.8095,58.7760
1563,270.5000,320.5000,-123.1090,58.7680
1563,260.5000,330.5000,-123.7970,59.1391
1563,270.5000,330.5000,-123.0895,59.1309
1564,270.5000,320.5000,-123.1090,58.7680
1564,280.5000,320.5000,-122.4090,58.7564
1564,270.5000,330.5000,-123.0895,59.1309
1564,280.5000,330.5000,-122.3828,59.1192
1565,280.5000,320.5000,-122.4090,58.7564
1565,290.5000,320.5000,-121.7097,58.7411
1565,280.5000,330.5000,-122.3828,59.1192
1565,290.5000,330.5000,-121.6762,59.1037
1566,290.5000,320.5000,-121.7097,58.7411
1566,300.5000,320.5000,-121.0110,58.7221
1566,290.5000,330.5000,-121.6762,59.1037
1566,300.5000,330.5000,-120.9705,59.0846
1567,300.5000,320.5000,-121.0110,58.7221
1567,310.5000,320.5000,-120.3132,58.6995
1567,300.5000,330.5000,-120.9705,59.0846
1567,310.5000,330.5000,-120.2658,59.0617
1568,310.5000,320.5000,-120.3132,58.6995
1568,320.5000,320.5000,-119.6162,58.6733
1568,310.5000,330.5000,-120.2658,59.0617
1568,320.5000,330.5000,-119.5617,59.0353
1569,320.5000,320.5000,-119.6162,58.6733
1569,330.5000,320.5000,-118.9205,58.6434
1569,320.5000,330.5000,-119.5617,59.0353
1569,330.5000,330.5000,-118.8590,59.0052
1570,330.5000,320.5000,-118.9205,58.6434
1570,340.5000,320.5000,-118.2260,58.6100
1570,330.5000,330.5000,-118.8590,59.0052
1570,340.5000,330.5000,-118.1575,58.9714
1571,340.5000,320.5000,-118.2260,58.6100
1571,350.0000,320.5000,-117.5675,58.5749
1571,340.5000,330.5000,-118.1575,58.9714
1571,350.0000,330.5000,-117.4925,58.9360
1587,21.0000,330.5000,-140.4865,58.2429
1587,30.5000,330.5000,-139.8452,58.3174
1587,21.0000,340.5000,-140.6395,58.5971
1587,30.5000,340.5000,-139.9925,58.6723
1588,30.5000,330.5000,-139.8452,58.3174
1588,40.5000,330.5000,-139.1680,58.3924
1588,30.5000,340.5000,-139.9925,58.6723
1588,40.5000,340.5000,-139.3090,58.7481
1589,40.5000,330.5000,-139.1680,58.3924
1589,50.5000,330.5000,-138.4875,58.4641
1589,40.5000,340.5000,-139.3090,58.7481
1589,50.5000,340.5000,-138.6225,58.8204
1590,50.5000,330.5000,-138.4875,58.4641
1590,60.5000,330.5000,-137.8048,58.5322
1590,50.5000,340.5000,-138.6225,58.8204
1590,60.5000,340.5000,-137.9330,58.8892
1591,60.5000,330.5000,-137.8048,58.5322
1591,70.5000,330.5000,-137.1195,58.5968
1591,60.5000,340.5000,-137.9330,58.8892
1591,70.5000,340.5000,-137.2413,58.9544
1592,70.5000,330.5000,-137.1195,58.5968
1592,80.5000,330.5000,-136.4317,58.6579
1592,70.5000,340.5000,-137.2413,58.9544
1592,80.5000,340.5000,-136.5470,59.0160
1593,80.5000,330.5000,-136.4317,58.6579
1593,90.5000,330.5000,-135.7420,58.7154
1593,80.5000,340.5000,-136.5470,59.0160
1593,90.5000,340.5000,-135.8505,59.0741
1594,90.5000,330.5000,-135.7420,58.7154
1594,100.5000,330.5000,-135.0495,58.7694
1594,90.5000,340.5000,-135.8505,59.0741
1594,100.5000,340.5000,-135.1515,59.1286
1595,100.5000,330.5000,-135.0495,58.7694
1595,110.5000,330.5000,-134.3558,58.8198
1595,100.5000,340.5000,-135.1515,59.1286
1595,110.5000,340.5000,-134.4505,59.1795
1596,110.5000,330.5000,-134.3558,58.8198
1596,120.5000,330.5000,-133.6598,58.8666
1596,110.5000,340.5000,-134.4505,59.1795
1596,120.5000,340.5000,-133.7475,59.2267
1597,120.5000,330.5000,-133.6598,58.8666
1597,130.5000,330.5000,-132.9620,58.9098
1597,120.5000,340.5000,-133.7475,59.2267
1597,130.5000,340.5000,-133.0430,59.2704
1598,130.5000,330.5000,-132.9620,58.9098
1598,140.5000,330.5000,-132.2628,58.9494
1598,130.5000,340.5000,-133.0430,59.2704
1598,140.5000,340.5000,-132.3367,59.3103
1599,140.5000,330.5000,-132.2628,58.9494
1599,150.5000,330.5000,-131.5623,58.9853
1599,140.5000,340.5000,-132.3367,59.3103
1599,150.5000,340.5000,-131.6290,59.3466
1600,150.5000,330.5000,-131.5623,58.9853
1600,160.5000,330.5000,-130.8600,59.0177
1600,150.5000,340.5000,-131.6290,59.3466
1600,160.5000,340.5000,-130.9195,59.3793
1601,160.5000,330.5000,-130.8600,59.0177
1601,170.5000,330.5000,-130.1567,59.0463
1601,160.5000,340.5000,-130.9195,59.3793
1601,170.5000,340.5000,-130.2095,59.4083
1602,170.5000,330.5000,-130.1567,59.0463
1602,180.5000,330.5000,-129.4522,59.0713
1602,170.5000,340.5000,-130.2095,59.4083
1602,180.5000,340.5000,-129.4980,59.4335
1603,180.5000,330.5000,-129.4522,59.0713
1603,190.5000,330.5000,-128.7473,59.0927
1603,180.5000,340.5000,-129.4980,59.4335
1603,190.5000,340.5000,-128.7855,59.4550
1604,190.5000,330.5000,-128.7473,59.0927
1604,200.5000,330.5000,-128.0410,59.1104
1604,190.5000,340.5000,-128.7855,59.4550
1604,200.5000,340.5000,-128.0722,59.4729
1605,200.5000,330.5000,-128.0410,59.1104
1605,210.5000,330.5000,-127.3345,59.1243
1605,200.5000,340.5000,-128.0722,59.4729
1605,210.5000,340.5000,-127.3585,59.4870
1606,210.5000,330.5000,-127.3345,59.1243
1606,220.5000,330.5000,-126.6275,59.1347
1606,210.5000,340.5000,-127.3585,59.4870
1606,220.5000,340.5000,-126.6442,59.4974
1607,220.5000,330.5000,-126.6275,59.1347
1607,230.5000,330.5000,-125.9200,59.1413
1607,220.5000,340.5000,-126.6442,59.4974
1607,230.5000,340.5000,-125.9295,59.5041
1608,230.5000,330.5000,-125.9200,59.1413
1608,240.5000,330.5000,-125.2125,59.1442
1608,230.5000,340.5000,-125.9295,59.5041
1608,240.5000,340.5000,-125.2145,59.5071
1609,240.5000,330.5000,-125.2125,59.1442
1609,250.5000,330.5000,-124.5048,59.1435
1609,240.5000,340.5000,-125.2145,59.5071
1609,250.5000,340.5000,-124.4997,59.5063
1610,250.5000,330.5000,-124.5048,59.1435
1610,260.5000,330.5000,-123.7970,59.1391
1610,250.5000,340.5000,-124.4997,59.5063
1610,260.5000,340.5000,-123.7847,59.5019
1611,260.5000,330.5000,-123.7970,59.1391
1611,270.5000,330.5000,-123.0895,59.1309
1611,260.5000,340.5000,-123.7847,59.5019
1611,270.5000,340.5000,-123.0700,59.4937
1612,270.5000,330.5000,-123.0895,59.1309
1612,280.5000,330.5000,-122.3828,59.1192
1612,270.5000,340.5000,-123.0700,59.4937
1612,280.5000,340.5000,-122.3560,59.4818
1613,280.5000,330.5000,-122.3828,59.1192
1613,290.5000,330.5000,-121.6762,59.1037
1613,280.5000,340.5000,-122.3560,59.4818
1613,290.5000,340.5000,-121.6423,59.4662
1614,290.5000,330.5000,-121.6762,59.1037
1614,300.5000,330.5000,-120.9705,59.0846
1614,290.5000,340.5000,-121.6423,59.4662
1614,300.5000,340.5000,-120.9295,59.4468
1615,300.5000,330.5000,-120.9705,59.0846
1615,310.5000,330.5000,-120.2658,59.0617
1615,300.5000,340.5000,-120.9295,59.4468
1615,310.5000,340.5000,-120.2173,59.4238
1616,310.5000,330.5000,-120.2658,59.0617
1616,320.5000,330.5000,-119.5617,59.0353
1616,310.5000,340.5000,-120.2173,59.4238
1616,320.5000,340.5000,-119.5065,59.3971
1617,320.5000,330.5000,-119.5617,59.0353
1617,330.5000,330.5000,-118.8590,59.0052
1617,320.5000,340.5000,-119.5065,59.3971
1617,330.5000,340.5000,-118.7965,59.3667
1618,330.5000,330.5000,-118.8590,59.0052
1618,340.5000,330.5000,-118.1575,58.9714
1618,330.5000,340.5000,-118.7965,59.3667
1618,340.5000,340.5000,-118.0880,59.3325
1619,340.5000,330.5000,-118.1575,58.9714
1619,350.0000,330.5000,-117.4925,58.9360
1619,340.5000,340.5000,-118.0880,59.3325
1619,350.0000,340.5000,-117.4160,59.2968
1635,21.0000,340.5000,-140.6395,58.5971
1635,30.5000,340.5000,-139.9925,58.6723
1635,21.0000,350.5000,-140.7960,58.9510
1635,30.5000,350.5000,-140.1432,59.0269
1636,30.5000,340.5000,-139.9925,58.6723
1636,40.5000,340.5000,-139.3090,58.7481
1636,30.5000,350.5000,-140.1432,59.0269
1636,40.5000,350.5000,-139.4530,59.1035
1637,40.5000,340.5000,-139.3090,58.7481
1637,50.5000,340.5000,-138.6225,58.8204
1637,40.5000,350.5000,-139.4530,59.1035
1637,50.5000,350.5000,-138.7600,59.1764
1638,50.5000,340.5000,-138.6225,58.8204
1638,60.5000,340.5000,-137.9330,58.8892
1638,50.5000,350.5000,-138.7600,59.1764
1638,60.5000,350.5000,-138.0643,59.2458
1639,60.5000,340.5000,-137.9330,58.8892
1639,70.5000,340.5000,-137.2413,58.9544
1639,60.5000,350.5000,-138.0643,59.2458
1639,70.5000,350.5000,-137.3655,59.3117
1640,70.5000,340.5000,-137.2413,58.9544
1640,80.5000,340.5000,-136.5470,59.0160
1640,70.5000,350.5000,-137.3655,59.3117
1640,80.5000,350.5000,-136.6643,59.3740
1641,80.5000,340.5000,-136.5470,59.0160
1641,90.5000,340.5000,-135.8505,59.0741
1641,80.5000,350.5000,-136.6643,59.3740
1641,90.5000,350.5000,-135.9610,59.4326
1642,90.5000,340.5000,-135.8505,59.0741
1642,100.5000,340.5000,-135.1515,59.1286
1642,90.5000,350.5000,-135.9610,59.4326
1642,100.5000,350.5000,-135.2552,59.4876
1643,100.5000,340.5000,-135.1515,59.1286
1643,110.5000,340.5000,-134.4505,59.1795
1643,100.5000,350.5000,-135.2552,59.4876
1643,110.5000,350.5000,-134.5475,59.5390
1644,110.5000,340.5000,-134.4505,59.1795
1644,120.5000,340.5000,-133.7475,59.2267
1644,110.5000,350.5000,-134.5475,59.5390
1644,120.5000,350.5000,-133.8372,59.5867
1645,120.5000,340.5000,-133.7475,59.2267
1645,130.5000,340.5000,-133.0430,59.2704
1645,120.5000,350.5000,-133.8372,59.5867
1645,130.5000,350.5000,-133.1258,59.6308
1646,130.5000,340.5000,-133.0430,59.2704
1646,140.5000,340.5000,-132.3367,59.3103
1646,130.5000,350.5000,-133.1258,59.6308
1646,140.5000,350.5000,-132.4123,59.6711
1647,140.5000,340.5000,-132.3367,59.3103
1647,150.5000,340.5000,-131.6290,59.3466
1647,140.5000,350.5000,-132.4123,59.6711
1647,150.5000,350.5000,-131.6975,59.7078
1648,150.5000,340.5000,-131.6290,59.3466
1648,160.5000,340.5000,-130.9195,59.3793
1648,150.5000,350.5000,-131.6975,59.7078
1648,160.5000,350.5000,-130.9810,59.7407
1649,160.5000,340.5000,-130.9195,59.3793
1649,170.5000,340.5000,-130.2095,59.4083
1649,160.5000,350.5000,-130.9810,59.7407
1649,170.5000,350.5000,-130.2632,59.7700
1650,170.5000,340.5000,-130.2095,59.4083
1650,180.5000,340.5000,-129.4980,59.4335
1650,170.5000,350.5000,-130.2632,59.7700
1650,180.5000,350.5000,-129.5445,59.7955
1651,180.5000,340.5000,-129.4980,59.4335
1651,190.5000,340.5000,-128.7855,59.4550
1651,180.5000,350.5000,-129.5445,59.7955
1651,190.5000,350.5000,-128.8250,59.8172
1652,190.5000,340.5000,-128.7855,59.4550
1652,200.5000,340.5000,-128.0722,59.4729
1652,190.5000,350.5000,-128.8250,59.8172
1652,200.5000,350.5000,-128.1045,59.8352
1653,200.5000,340.5000,-128.0722,59.4729
1653,210.5000,340.5000,-127.3585,59.4870
1653,200.5000,350.5000,-128.1045,59.8352
1653,210.5000,350.5000,-127.3830,59.8495
1654,210.5000,340.5000,-127.3585,59.4870
1654,220.5000,340.5000,-126.6442,59.4974
1654,210.5000,350.5000,-127.3830,59.8495
1654,220.5000,350.5000,-126.6610,59.8600
1655,220.5000,340.5000,-126.6442,59.4974
1655,230.5000,340.5000,-125.9295,59.5041
1655,220.5000,350.5000,-126.6610,59.8600
1655,230.5000,350.5000,-125.9390,59.8668
1656,230.5000,340.5000,-125.9295,59.5041
1656,240.5000,340.5000,-125.2145,59.5071
1656,230.5000,350.5000,-125.9390,59.8668
1656,240.5000,350.5000,-125.2170,59.8698
1657,240.5000,340.5000,-125.2145,59.5071
1657,250.5000,340.5000,-124.4997,59.5063
1657,240.5000,350.5000,-125.2170,59.8698
1657,250.5000,350.5000,-124.4945,59.8690
1658,250.5000,340.5000,-124.4997,59.5063
1658,260.5000,340.5000,-123.7847,59.5019
1658,250.5000,350.5000,-124.4945,59.8690
1658,260.5000,350.5000,-123.7722,59.8645
1659,260.5000,340.5000,-123.7847,59.5019
1659,270.5000,340.5000,-123.0700,59.4937
1659,260.5000,350.5000,-123.7722,59.8645
1659,270.5000,350.5000,-123.0500,59.8563
1660,270.5000,340.5000,-123.0700,59.4937
1660,280.5000,340.5000,-122.3560,59.4818
1660,270.5000,350.5000,-123.0500,59.8563
1660,280.5000,350.5000,-122.3285,59.8443
1661,280.5000,340.5000,-122.3560,59.4818
1661,290.5000,340.5000,-121.6423,59.4662
1661,280.5000,350.5000,-122.3285,59.8443
1661,290.5000,350.5000,-121.6075,59.8285
1662,290.5000,340.5000,-121.6423,59.4662
1662,300.5000,340.5000,-120.9295,59.4468
1662,290.5000,350.5000,-121.6075,59.8285
1662,300.5000,350.5000,-120.8872,59.8089
1663,300.5000,340.5000,-120.9295,59.4468
1663,310.5000,340.5000,-120.2173,59.4238
1663,300.5000,350.5000,-120.8872,59.8089
1663,310.5000,350.5000,-120.1680,59.7857
1664,310.5000,340.5000,-120.2173,59.4238
1664,320.5000,340.5000,-119.5065,59.3971
1664,310.5000,350.5000,-120.1680,59.7857
1664,320.5000,350.5000,-119.4498,59.7587
1665,320.5000,340.5000,-119.5065,59.3971
1665,330.5000,340.5000,-118.7965,59.3667
1665,320.5000,350.5000,-119.4498,59.7587
1665,330.5000,350.5000,-118.7322,59.7280
1666,330.5000,340.5000,-118.7965,59.3667
1666,340.5000,340.5000,-118.0880,59.3325
1666,330.5000,350.5000,-118.7322,59.7280
1666,340.5000,350.5000,-118.0165,59.6936
1667,340.5000,340.5000,-118.0880,59.3325
1667,350.0000,340.5000,-117.4160,59.2968
1667,340.5000,350.5000,-118.0165,59.6936
1667,350.0000,350.5000,-117.3380,59.6574
1683,21.0000,350.5000,-140.7960,58.9510
1683,30.5000,350.5000,-140.1432,59.0269
1683,21.0000,360.5000,-140.9560,59.3046
1683,30.5000,360.5000,-140.2972,59.3813
1684,30.5000,350.5000,-140.1432,59.0269
1684,40.5000,350.5000,-139.4530,59.1035
1684,30.5000,360.5000,-140.2972,59.3813
1684,40.5000,360.5000,-139.6005,59.4585
1685,40.5000,350.5000,-139.4530,59.1035
1685,50.5000,350.5000,-138.7600,59.1764
1685,40.5000,360.5000,-139.6005,59.4585
1685,50.5000,360.5000,-138.9003,59.5322
1686,50.5000,350.5000,-138.7600,59.1764
1686,60.5000,350.5000,-138.0643,59.2458
1686,50.5000,360.5000,-138.9003,59.5322
1686,60.5000,360.5000,-138.1978,59.6023
1687,60.5000,350.5000,-138.0643,59.2458
1687,70.5000,350.5000,-137.3655,59.3117
1687,60.5000,360.5000,-138.1978,59.6023
1687,70.5000,360.5000,-137.4922,59.6687
1688,70.5000,350.5000,-137.3655,59.3117
1688,80.5000,350.5000,-136.6643,59.3740
1688,70.5000,360.5000,-137.4922,59.6687
1688,80.5000,360.5000,-136.7845,59.7316
1689,80.5000,350.5000,-136.6643,59.3740
1689,90.5000,350.5000,-135.9610,59.4326
1689,80.5000,360.5000,-136.7845,59.7316
1689,90.5000,360.5000,-136.0740,59.7908
1690,90.5000,350.5000,-135.9610,59.4326
1690,100.5000,350.5000,-135.2552,59.4876
1690,90.5000,360.5000,-136.0740,59.7908
1690,100.5000,360.5000,-135.3610,59.8464
1691,100.5000,350.5000,-135.2552,59.4876
1691,110.5000,350.5000,-134.5475,59.5390
1691,100.5000,360.5000,-135.3610,59.8464
1691,110.5000,360.5000,-134.6460,59.8983
1692,110.5000,350.5000,-134.5475,59.5390
1692,120.5000,350.5000,-133.8372,59.5867
1692,110.5000,360.5000,-134.6460,59.8983
1692,120.5000,360.5000,-133.9290,59.9464
1693,120.5000,350.5000,-133.8372,59.5867
1693,130.5000,350.5000,-133.1258,59.6308
1693,120.5000,360.5000,-133.9290,59.9464
1693,130.5000,360.5000,-133.2100,59.9909
1694,130.5000,350.5000,-133.1258,59.6308
1694,140.5000,350.5000,-132.4123,59.6711
1694,130.5000,360.5000,-133.2100,59.9909
1694,140.5000,360.5000,-132.4892,60.0316
1695,140.5000,350.5000,-132.4123,59.6711
1695,150.5000,350.5000,-131.6975,59.7078
1695,140.5000,360.5000,-132.4892,60.0316
1695,150.5000,360.5000,-131.7670,60.0687
1696,150.5000,350.5000,-131.6975,59.7078
1696,160.5000,350.5000,-130.9810,59.7407
1696,150.5000,360.5000,-131.7670,60.0687
1696,160.5000,360.5000,-131.0433,60.1020
1697,160.5000,350.5000,-130.9810,59.7407
1697,170.5000,350.5000,-130.2632,59.7700
1697,160.5000,360.5000,-131.0433,60.1020
1697,170.5000,360.5000,-130.3182,60.1315
1698,170.5000,350.5000,-130.2632,59.7700
1698,180.5000,350.5000,-129.5445,59.7955
1698,170.5000,360.5000,-130.3182,60.1315
1698,180.5000,360.5000,-129.5920,60.1572
1699,180.5000,350.5000,-129.5445,59.7955
1699,190.5000,350.5000,-128.8250,59.8172
1699,180.5000,360.5000,-129.5920,60.1572
1699,190.5000,360.5000,-128.8645,60.1792
1700,190.5000,350.5000,-128.8250,59.8172
1700,200.5000,350.5000,-128.1045,59.8352
1700,190.5000,360.5000,-128.8645,60.1792
1700,200.5000,360.5000,-128.1368,60.1974
1701,200.5000,350.5000,-128.1045,59.8352
1701,210.5000,350.5000,-127.3830,59.8495
1701,200.5000,360.5000,-128.1368,60.1974
1701,210.5000,360.5000,-127.4080,60.2118
1702,210.5000,350.5000,-127.3830,59.8495
1702,220.5000,350.5000,-126.6610,59.8600
1702,210.5000,360.5000,-127.4080,60.2118
1702,220.5000,360.5000,-126.6785,60.2224
1703,220.5000,350.5000,-126.6610,59.8600
1703,230.5000,350.5000,-125.9390,59.8668
1703,220.5000,360.5000,-126.6785,60.2224
1703,230.5000,360.5000,-125.9490,60.2293
1704,230.5000,350.5000,-125.9390,59.8668
1704,240.5000,350.5000,-125.2170,59.8698
1704,230.5000,360.5000,-125.9490,60.2293
1704,240.5000,360.5000,-125.2190,60.2323
1705,240.5000,350.5000,-125.2170,59.8698
1705,250.5000,350.5000,-124.4945,59.8690
1705,240.5000,360.5000,-125.2190,60.2323
1705,250.5000,360.5000,-124.4890,60.2315
1706,250.5000,350.5000,-124.4945,59.8690
1706,260.5000,350.5000,-123.7722,59.8645
1706,250.5000,360.5000,-124.4890,60.2315
1706,260.5000,360.5000,-123.7590,60.2270
1707,260.5000,350.5000,-123.7722,59.8645
1707,270.5000,350.5000,-123.0500,59.8563
1707,260.5000,360.5000,-123.7590,60.2270
1707,270.5000,360.5000,-123.0295,60.2186
1708,270.5000,350.5000,-123.0500,59.8563
1708,280.5000,350.5000,-122.3285,59.8443
1708,270.5000,360.5000,-123.0295,60.2186
1708,280.5000,360.5000,-122.3007,60.2065
1709,280.5000,350.5000,-122.3285,59.8443
1709,290.5000,350.5000,-121.6075,59.8285
1709,280.5000,360.5000,-122.3007,60.2065
1709,290.5000,360.5000,-121.5722,60.1906
1710,290.5000,350.5000,-121.6075,59.8285
1710,300.5000,350.5000,-120.8872,59.8089
1710,290.5000,360.5000,-121.5722,60.1906
1710,300.5000,360.5000,-120.8445,60.1709
1711,300.5000,350.5000,-120.8872,59.8089
1711,310.5000,350.5000,-120.1680,59.7857
1711,300.5000,360.5000,-120.8445,60.1709
1711,310.5000,360.5000,-120.1175,60.1474
1712,310.5000,350.5000,-120.1680,59.7857
1712,320.5000,350.5000,-119.4498,59.7587
1712,310.5000,360.5000,-120.1175,60.1474
1712,320.5000,360.5000,-119.3918,60.1201
1713,320.5000,350.5000,-119.4498,59.7587
1713,330.5000,350.5000,-118.7322,59.7280
1713,320.5000,360.5000,-119.3918,60.1201
1713,330.5000,360.5000,-118.6672,60.0891
1714,330.5000,350.5000,-118.7322,59.7280
1714,340.5000,350.5000,-118.0165,59.6936
1714,330.5000,360.5000,-118.6672,60.0891
1714,340.5000,360.5000,-117.9440,60.0543
1715,340.5000,350.5000,-118.0165,59.6936
1715,350.0000,350.5000,-117.3380,59.6574
1715,340.5000,360.5000,-117.9440,60.0543
1715,350.0000,360.5000,-117.2580,60.0178
1731,21.0000,360.5000,-140.9560,59.3046
1731,30.5000,360.5000,-140.2972,59.3813
1731,21.0000,370.5000,-141.1190,59.6578
1731,30.5000,370.5000,-140.4540,59.7352
1732,30.5000,360.5000,-140.2972,59.3813
1732,40.5000,360.5000,-139.6005,59.4585
1732,30.5000,370.5000,-140.4540,59.7352
1732,40.5000,370.5000,-139.7500,59.8132
1733,40.5000,360.5000,-139.6005,59.4585
1733,50.5000,360.5000,-138.9003,59.5322
1733,40.5000,370.5000,-139.7500,59.8132
1733,50.5000,370.5000,-139.0435,59.8876
1734,50.5000,360.5000,-138.9003,59.5322
1734,60.5000,360.5000,-138.1978,59.6023
1734,50.5000,370.5000,-139.0435,59.8876
1734,60.5000,370.5000,-138.3340,59.9584
1735,60.5000,360.5000,-138.1978,59.6023
1735,70.5000,360.5000,-137.4922,59.6687
1735,60.5000,370.5000,-138.3340,59.9584
1735,70.5000,370.5000,-137.6215,60.0255
1736,70.5000,360.5000,-137.4922,59.6687
1736,80.5000,360.5000,-136.7845,59.7316
1736,70.5000,370.5000,-137.6215,60.0255
1736,80.5000,370.5000,-136.9068,60.0890
1737,80.5000,360.5000,-136.7845,59.7316
1737,90.5000,360.5000,-136.0740,59.7908
1737,80.5000,370.5000,-136.9068,60.0890
1737,90.5000,370.5000,-136.1890,60.1487
1738,90.5000,360.5000,-136.0740,59.7908
1738,100.5000,360.5000,-135.3610,59.8464
1738,90.5000,370.5000,-136.1890,60.1487
1738,100.5000,370.5000,-135.4692,60.2048
1739,100.5000,360.5000,-135.3610,59.8464
1739,110.5000,360.5000,-134.6460,59.8983
1739,100.5000,370.5000,-135.4692,60.2048
1739,110.5000,370.5000,-134.7470,60.2572
1740,110.5000,360.5000,-134.6460,59.8983
1740,120.5000,360.5000,-133.9290,59.9464
1740,110.5000,370.5000,-134.7470,60.2572
1740,120.5000,370.5000,-134.0222,60.3059
1741,120.5000,360.5000,-133.9290,59.9464
1741,130.5000,360.5000,-133.2100,59.9909
1741,120.5000,370.5000,-134.0222,60.3059
1741,130.5000,370.5000,-133.2960,60.3508
1742,130.5000,360.5000,-133.2100,59.9909
1742,140.5000,360.5000,-132.4892,60.0316
1742,130.5000,370.5000,-133.2960,60.3508
1742,140.5000,370.5000,-132.5680,60.3920
1743,140.5000,360.5000,-132.4892,60.0316
1743,150.5000,360.5000,-131.7670,60.0687
1743,140.5000,370.5000,-132.5680,60.3920
1743,150.5000,370.5000,-131.8380,60.4293
1744,150.5000,360.5000,-131.7670,60.0687
1744,160.5000,360.5000,-131.0433,60.1020
1744,150.5000,370.5000,-131.8380,60.4293
1744,160.5000,370.5000,-131.1070,60.4629
1745,160.5000,360.5000,-131.0433,60.1020
1745,170.5000,360.5000,-130.3182,60.1315
1745,160.5000,370.5000,-131.1070,60.4629
1745,170.5000,370.5000,-130.3742,60.4928
1746,170.5000,360.5000,-130.3182,60.1315
1746,180.5000,360.5000,-129.5920,60.1572
1746,170.5000,370.5000,-130.3742,60.4928
1746,180.5000,370.5000,-129.6405,60.5187
1747,180.5000,360.5000,-129.5920,60.1572
1747,190.5000,360.5000,-128.8645,60.1792
1747,180.5000,370.5000,-129.6405,60.5187
1747,190.5000,370.5000,-128.9055,60.5410
1748,190.5000,360.5000,-128.8645,60.1792
1748,200.5000,360.5000,-128.1368,60.1974
1748,190.5000,370.5000,-128.9055,60.5410
1748,200.5000,370.5000,-128.1697,60.5593
1749,200.5000,360.5000,-128.1368,60.1974
1749,210.5000,360.5000,-127.4080,60.2118
1749,200.5000,370.5000,-128.1697,60.5593
