filename,tile,domain,year,I0,J0,I1,J1,lat_sw,lon_sw,lat_se,lon_se,lat_nw,lon_nw,lat_ne,lon_ne,url
wrfout_d02_1332_2019.nc,1332,d02,2019,132,322,141,331,59.18830013,-129.87695313,59.23262501,-129.18124773,59.54404926,-129.96792603,59.58882427,-129.26529695,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1332/wrfout_d02_1332_2019.nc
wrfout_d02_1333_2019.nc,1333,d02,2019,132,332,141,341,59.54404926,-129.96792603,59.58882427,-129.26529695,59.89954948,-130.06072618,59.94477463,-129.35107422,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1333/wrfout_d02_1333_2019.nc
wrfout_d02_1334_2019.nc,1334,d02,2019,132,342,141,351,59.89954948,-130.06072618,59.94477463,-129.35107422,60.25482464,-130.15545275,60.30047512,-129.43865205,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1334/wrfout_d02_1334_2019.nc
wrfout_d02_1335_2019.nc,1335,d02,2019,132,352,141,361,60.25482464,-130.15545275,60.30047512,-129.43865205,60.60982418,-130.25212480,60.65589905,-129.52804947,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1335/wrfout_d02_1335_2019.nc
wrfout_d02_1336_2019.nc,1336,d02,2019,132,362,141,371,60.60982418,-130.25212480,60.65589905,-129.52804947,60.98950068,-130.34044900,61.03551674,-129.60966490,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1336/wrfout_d02_1336_2019.nc
wrfout_d02_1337_2019.nc,1337,d02,2019,132,372,141,373,60.98950068,-130.34044900,61.03551674,-129.60966490,60.98950068,-130.34044900,61.03551674,-129.60966490,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1337/wrfout_d02_1337_2019.nc
wrfout_d02_1402_2019.nc,1402,d02,2019,142,22,151,31,48.51885033,-127.28459935,48.55323283,-126.71399943,48.87185001,-127.30962375,48.90337563,-126.76764873,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1402/wrfout_d02_1402_2019.nc
wrfout_d02_1403_2019.nc,1403,d02,2019,142,32,151,41,48.87185001,-127.30962375,48.90337563,-126.76764873,49.22814941,-127.36004830,49.25994968,-126.81387330,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1403/wrfout_d02_1403_2019.nc
wrfout_d02_1404_2019.nc,1404,d02,2019,142,42,151,51,49.22814941,-127.36004830,49.25994968,-126.81387330,49.58467484,-127.41124915,49.61670017,-126.86082458,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1404/wrfout_d02_1404_2019.nc
wrfout_d02_1405_2019.nc,1405,d02,2019,142,52,151,61,49.58467484,-127.41124915,49.61670017,-126.86082458,49.94132423,-127.46327398,49.97364903,-126.90852545,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1405/wrfout_d02_1405_2019.nc
wrfout_d02_1406_2019.nc,1406,d02,2019,142,62,151,71,49.94132423,-127.46327398,49.97364903,-126.90852545,50.29817581,-127.51614950,50.33077526,-126.95694923,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1406/wrfout_d02_1406_2019.nc
wrfout_d02_1407_2019.nc,1407,d02,2019,142,72,151,81,50.29817581,-127.51614950,50.33077526,-126.95694923,50.65515041,-127.56987573,50.68805027,-127.00617600,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1407/wrfout_d02_1407_2019.nc
wrfout_d02_1408_2019.nc,1408,d02,2019,142,82,151,91,50.65515041,-127.56987573,50.68805027,-127.00617600,51.01227569,-127.62445070,51.04542541,-127.05622483,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1408/wrfout_d02_1408_2019.nc
wrfout_d02_1409_2019.nc,1409,d02,2019,142,92,151,101,51.01227569,-127.62445070,51.04542541,-127.05622483,51.36955071,-127.67992592,51.40297509,-127.10709953,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1409/wrfout_d02_1409_2019.nc
wrfout_d02_1410_2019.nc,1410,d02,2019,142,102,151,111,51.36955071,-127.67992592,51.40297509,-127.10709953,51.72690010,-127.73632622,51.76062488,-127.15880202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1410/wrfout_d02_1410_2019.nc
wrfout_d02_1411_2019.nc,1411,d02,2019,142,112,151,121,51.72690010,-127.73632622,51.76062488,-127.15880202,52.08437443,-127.79364970,52.11842442,-127.21137617,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1411/wrfout_d02_1411_2019.nc
wrfout_d02_1412_2019.nc,1412,d02,2019,142,122,151,131,52.08437443,-127.79364970,52.11842442,-127.21137617,52.44192505,-127.85194970,52.47627449,-127.26482580,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1412/wrfout_d02_1412_2019.nc
wrfout_d02_1413_2019.nc,1413,d02,2019,142,132,151,141,52.44192505,-127.85194970,52.47627449,-127.26482580,52.79955005,-127.91125105,52.83417511,-127.31917570,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1413/wrfout_d02_1413_2019.nc
wrfout_d02_1414_2019.nc,1414,d02,2019,142,142,151,151,52.79955005,-127.91125105,52.83417511,-127.31917570,53.15722561,-127.97157477,53.19215012,-127.37447545,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1414/wrfout_d02_1414_2019.nc
wrfout_d02_1415_2019.nc,1415,d02,2019,142,152,151,161,53.15722561,-127.97157477,53.19215012,-127.37447545,53.51494980,-128.03294755,53.55019951,-127.43072510,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1415/wrfout_d02_1415_2019.nc
wrfout_d02_1416_2019.nc,1416,d02,2019,142,162,151,171,53.51494980,-128.03294755,53.55019951,-127.43072510,53.87274933,-128.09537125,53.90830040,-127.48797420,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1416/wrfout_d02_1416_2019.nc
wrfout_d02_1417_2019.nc,1417,d02,2019,142,172,151,181,53.87274933,-128.09537125,53.90830040,-127.48797420,54.23052501,-128.15887450,54.26640034,-127.54619980,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1417/wrfout_d02_1417_2019.nc
wrfout_d02_1418_2019.nc,1418,d02,2019,142,182,151,191,54.23052501,-128.15887450,54.26640034,-127.54619980,54.58829880,-128.22349930,54.62447357,-127.60542487,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1418/wrfout_d02_1418_2019.nc
wrfout_d02_1419_2019.nc,1419,d02,2019,142,192,151,201,54.58829880,-128.22349930,54.62447357,-127.60542487,54.94604874,-128.28927232,54.98254967,-127.66575050,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1419/wrfout_d02_1419_2019.nc
wrfout_d02_1420_2019.nc,1420,d02,2019,142,202,151,211,54.94604874,-128.28927232,54.98254967,-127.66575050,55.30377483,-128.35625078,55.34062481,-127.72717665,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1420/wrfout_d02_1420_2019.nc
wrfout_d02_1421_2019.nc,1421,d02,2019,142,212,151,221,55.30377483,-128.35625078,55.34062481,-127.72717665,55.66147423,-128.42444993,55.69864940,-127.78969955,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1421/wrfout_d02_1421_2019.nc
wrfout_d02_1422_2019.nc,1422,d02,2019,142,222,151,231,55.66147423,-128.42444993,55.69864940,-127.78969955,56.01910019,-128.49389647,56.05665016,-127.85337257,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1422/wrfout_d02_1422_2019.nc
wrfout_d02_1423_2019.nc,1423,d02,2019,142,232,151,241,56.01910019,-128.49389647,56.05665016,-127.85337257,56.37667561,-128.56459807,56.41455078,-127.91824915,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1423/wrfout_d02_1423_2019.nc
wrfout_d02_1424_2019.nc,1424,d02,2019,142,242,151,251,56.37667561,-128.56459807,56.41455078,-127.91824915,56.73414993,-128.63662337,56.77234936,-127.98434832,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1424/wrfout_d02_1424_2019.nc
wrfout_d02_1425_2019.nc,1425,d02,2019,142,252,151,261,56.73414993,-128.63662337,56.77234936,-127.98434832,57.09152508,-128.71004867,57.13007545,-128.05164910,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1425/wrfout_d02_1425_2019.nc
wrfout_d02_1426_2019.nc,1426,d02,2019,142,262,151,271,57.09152508,-128.71004867,57.13007545,-128.05164910,57.44872475,-128.78485110,57.48767471,-128.12025070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1426/wrfout_d02_1426_2019.nc
wrfout_d02_1427_2019.nc,1427,d02,2019,142,272,151,281,57.44872475,-128.78485110,57.48767471,-128.12025070,57.80587483,-128.86107638,57.84517479,-128.19020080,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1427/wrfout_d02_1427_2019.nc
wrfout_d02_1428_2019.nc,1428,d02,2019,142,282,151,291,57.80587483,-128.86107638,57.84517479,-128.19020080,58.16282368,-128.93880082,58.20244884,-128.26147460,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1428/wrfout_d02_1428_2019.nc
wrfout_d02_1429_2019.nc,1429,d02,2019,142,292,151,301,58.16282368,-128.93880082,58.20244884,-128.26147460,58.51962471,-129.01804732,58.55962468,-128.33414840,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1429/wrfout_d02_1429_2019.nc
wrfout_d02_1430_2019.nc,1430,d02,2019,142,302,151,311,58.51962471,-129.01804732,58.55962468,-128.33414840,58.87622452,-129.09884643,58.91662407,-128.40825270,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1430/wrfout_d02_1430_2019.nc
wrfout_d02_1431_2019.nc,1431,d02,2019,142,312,151,321,58.87622452,-129.09884643,58.91662407,-128.40825270,59.23262501,-129.18124773,59.27339936,-128.48385237,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1431/wrfout_d02_1431_2019.nc
wrfout_d02_1432_2019.nc,1432,d02,2019,142,322,151,331,59.23262501,-129.18124773,59.27339936,-128.48385237,59.58882427,-129.26529695,59.63000012,-128.56100083,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1432/wrfout_d02_1432_2019.nc
wrfout_d02_1433_2019.nc,1433,d02,2019,142,332,151,341,59.58882427,-129.26529695,59.63000012,-128.56100083,59.94477463,-129.35107422,59.98637486,-128.63970185,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1433/wrfout_d02_1433_2019.nc
wrfout_d02_1434_2019.nc,1434,d02,2019,142,342,151,351,59.94477463,-129.35107422,59.98637486,-128.63970185,60.30047512,-129.43865205,60.34247494,-128.72005083,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1434/wrfout_d02_1434_2019.nc
wrfout_d02_1435_2019.nc,1435,d02,2019,142,352,151,361,60.30047512,-129.43865205,60.34247494,-128.72005083,60.65589905,-129.52804947,60.69830036,-128.80207445,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1435/wrfout_d02_1435_2019.nc
wrfout_d02_1436_2019.nc,1436,d02,2019,142,362,151,371,60.65589905,-129.52804947,60.69830036,-128.80207445,61.03551674,-129.60966490,61.07778358,-128.87696585,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1436/wrfout_d02_1436_2019.nc
wrfout_d02_1437_2019.nc,1437,d02,2019,142,372,151,373,61.03551674,-129.60966490,61.07778358,-128.87696585,61.03551674,-129.60966490,61.07778358,-128.87696585,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1437/wrfout_d02_1437_2019.nc
wrfout_d02_1500_2019.nc,1500,d02,2019,152,2,161,11,47.85480118,-126.60859680,47.86875153,-126.12269970,48.20569992,-126.63059995,48.21914959,-126.14292332,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1500/wrfout_d02_1500_2019.nc
wrfout_d02_1501_2019.nc,1501,d02,2019,152,12,161,21,48.20569992,-126.63059995,48.21914959,-126.14292332,48.55323283,-126.71399943,48.57552433,-126.18364905,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1501/wrfout_d02_1501_2019.nc
wrfout_d02_1502_2019.nc,1502,d02,2019,152,22,161,31,48.55323283,-126.71399943,48.57552433,-126.18364905,48.90337563,-126.76764873,48.93215084,-126.22497558,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1502/wrfout_d02_1502_2019.nc
wrfout_d02_1503_2019.nc,1503,d02,2019,152,32,161,41,48.90337563,-126.76764873,48.93215084,-126.22497558,49.25994968,-126.81387330,49.28894997,-126.26695060,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1503/wrfout_d02_1503_2019.nc
wrfout_d02_1504_2019.nc,1504,d02,2019,152,42,161,51,49.25994968,-126.81387330,49.28894997,-126.26695060,49.61670017,-126.86082458,49.64592457,-126.30960083,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1504/wrfout_d02_1504_2019.nc
wrfout_d02_1505_2019.nc,1505,d02,2019,152,52,161,61,49.61670017,-126.86082458,49.64592457,-126.30960083,49.97364903,-126.90852545,50.00314999,-126.35295105,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1505/wrfout_d02_1505_2019.nc
wrfout_d02_1506_2019.nc,1506,d02,2019,152,62,161,71,49.97364903,-126.90852545,50.00314999,-126.35295105,50.33077526,-126.95694923,50.36050034,-126.39697648,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1506/wrfout_d02_1506_2019.nc
wrfout_d02_1507_2019.nc,1507,d02,2019,152,72,161,81,50.33077526,-126.95694923,50.36050034,-126.39697648,50.68805027,-127.00617600,50.71802521,-126.44172478,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1507/wrfout_d02_1507_2019.nc
wrfout_d02_1508_2019.nc,1508,d02,2019,152,82,161,91,50.68805027,-127.00617600,50.71802521,-126.44172478,51.04542541,-127.05622483,51.07569981,-126.48719977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1508/wrfout_d02_1508_2019.nc
wrfout_d02_1509_2019.nc,1509,d02,2019,152,92,161,101,51.04542541,-127.05622483,51.07569981,-126.48719977,51.40297509,-127.10709953,51.43347454,-126.53342437,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1509/wrfout_d02_1509_2019.nc
wrfout_d02_1510_2019.nc,1510,d02,2019,152,102,161,111,51.40297509,-127.10709953,51.43347454,-126.53342437,51.76062488,-127.15880202,51.79142571,-126.58039858,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1510/wrfout_d02_1510_2019.nc
wrfout_d02_1511_2019.nc,1511,d02,2019,152,112,161,121,51.76062488,-127.15880202,51.79142571,-126.58039858,52.11842442,-127.21137617,52.14947414,-126.62814905,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1511/wrfout_d02_1511_2019.nc
wrfout_d02_1512_2019.nc,1512,d02,2019,152,122,161,131,52.11842442,-127.21137617,52.14947414,-126.62814905,52.47627449,-127.26482580,52.50759888,-126.67674830,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1512/wrfout_d02_1512_2019.nc
wrfout_d02_1513_2019.nc,1513,d02,2019,152,132,161,141,52.47627449,-127.26482580,52.50759888,-126.67674830,52.83417511,-127.31917570,52.86579990,-126.72617343,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1513/wrfout_d02_1513_2019.nc
wrfout_d02_1514_2019.nc,1514,d02,2019,152,142,161,151,52.83417511,-127.31917570,52.86579990,-126.72617343,53.19215012,-127.37447545,53.22404957,-126.77642442,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1514/wrfout_d02_1514_2019.nc
wrfout_d02_1515_2019.nc,1515,d02,2019,152,152,161,161,53.19215012,-127.37447545,53.22404957,-126.77642442,53.55019951,-127.43072510,53.58234978,-126.82752420,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1515/wrfout_d02_1515_2019.nc
