filename,year,month,domain,tile,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
x022y272x031y281.201901.10x10.d02.m3d,2019,1,d02,227,22,272,31,281,56.74280167,-136.591095,57.12969971,-136.1428986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0227/x022y272x031y281.201901.10x10.d02.m3d
x022y282x031y291.201901.10x10.d02.m3d,2019,1,d02,228,22,282,31,291,57.09320068,-136.7388,57.48059845,-136.2879944,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0228/x022y282x031y291.201901.10x10.d02.m3d
x022y292x031y301.201901.10x10.d02.m3d,2019,1,d02,229,22,292,31,301,57.44340134,-136.8892059,57.83119965,-136.4358063,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0229/x022y292x031y301.201901.10x10.d02.m3d
x022y302x031y311.201901.10x10.d02.m3d,2019,1,d02,230,22,302,31,311,57.79339981,-137.0426025,58.18159866,-136.5863953,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0230/x022y302x031y311.201901.10x10.d02.m3d
x022y312x031y321.201901.10x10.d02.m3d,2019,1,d02,231,22,312,31,321,58.14310074,-137.1988068,58.53170013,-136.7398071,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0231/x022y312x031y321.201901.10x10.d02.m3d
x022y322x031y331.201901.10x10.d02.m3d,2019,1,d02,232,22,322,31,331,58.49240112,-137.3580017,58.88140106,-136.8963013,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0232/x022y322x031y331.201901.10x10.d02.m3d
x022y332x031y341.201901.10x10.d02.m3d,2019,1,d02,233,22,332,31,341,58.84140015,-137.5202026,59.23080063,-137.0558014,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0233/x022y332x031y341.201901.10x10.d02.m3d
x022y342x031y351.201901.10x10.d02.m3d,2019,1,d02,234,22,342,31,351,59.19010162,-137.6855927,59.57989883,-137.2185059,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0234/x022y342x031y351.201901.10x10.d02.m3d
x022y352x031y361.201901.10x10.d02.m3d,2019,1,d02,235,22,352,31,361,59.53850174,-137.8544006,59.92860031,-137.3843994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0235/x022y352x031y361.201901.10x10.d02.m3d
x022y362x031y371.201901.10x10.d02.m3d,2019,1,d02,236,22,362,31,371,59.88639832,-138.0263977,60.27690125,-137.5536957,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0236/x022y362x031y371.201901.10x10.d02.m3d
x022y372x031y373.201901.10x10.d02.m3d,2019,1,d02,237,22,372,31,373,60.23389816,-138.2019043,60.3465004,-137.5879974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0237/x022y372x031y373.201901.10x10.d02.m3d
x032y002x041y011.201901.10x10.d02.m3d,2019,1,d02,300,32,2,41,11,47.31119919,-132.9075012,47.68180084,-132.5191956,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0300/x032y002x041y011.201901.10x10.d02.m3d
x032y012x041y021.201901.10x10.d02.m3d,2019,1,d02,301,32,12,41,21,47.66260147,-132.9983063,48.03379822,-132.6078949,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0301/x032y012x041y021.201901.10x10.d02.m3d
x032y022x041y031.201901.10x10.d02.m3d,2019,1,d02,302,32,22,41,31,48.0141983,-133.0904999,48.38600159,-132.6979065,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0302/x032y022x041y031.201901.10x10.d02.m3d
x032y032x041y041.201901.10x10.d02.m3d,2019,1,d02,303,32,32,41,41,48.36600113,-133.1842041,48.73839951,-132.7891998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0303/x032y032x041y041.201901.10x10.d02.m3d
x032y042x041y051.201901.10x10.d02.m3d,2019,1,d02,304,32,42,41,51,48.71789932,-133.2792053,49.09090042,-132.8820038,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0304/x032y042x041y051.201901.10x10.d02.m3d
x032y052x041y061.201901.10x10.d02.m3d,2019,1,d02,305,32,52,41,61,49.06999969,-133.3757019,49.4435997,-132.9761963,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0305/x032y052x041y061.201901.10x10.d02.m3d
x032y062x041y071.201901.10x10.d02.m3d,2019,1,d02,306,32,62,41,71,49.42210007,-133.4736938,49.79639816,-133.0718994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0306/x032y062x041y071.201901.10x10.d02.m3d
x032y072x041y081.201901.10x10.d02.m3d,2019,1,d02,307,32,72,41,81,49.7743988,-133.5733032,50.14920044,-133.1690979,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0307/x032y072x041y081.201901.10x10.d02.m3d
x032y082x041y091.201901.10x10.d02.m3d,2019,1,d02,308,32,82,41,91,50.12680054,-133.6743927,50.50220108,-133.2678986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0308/x032y082x041y091.201901.10x10.d02.m3d
x032y092x041y101.201901.10x10.d02.m3d,2019,1,d02,309,32,92,41,101,50.47930145,-133.7770996,50.85520172,-133.3681946,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0309/x032y092x041y101.201901.10x10.d02.m3d
x032y102x041y111.201901.10x10.d02.m3d,2019,1,d02,310,32,102,41,111,50.83190155,-133.8813934,51.20840073,-133.4701996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0310/x032y102x041y111.201901.10x10.d02.m3d
x032y112x041y121.201901.10x10.d02.m3d,2019,1,d02,311,32,112,41,121,51.18450165,-133.9875031,51.56150055,-133.5738068,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0311/x032y112x041y121.201901.10x10.d02.m3d
x032y122x041y131.201901.10x10.d02.m3d,2019,1,d02,312,32,122,41,131,51.53720093,-134.0953064,51.91469955,-133.6790924,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0312/x032y122x041y131.201901.10x10.d02.m3d
x032y132x041y141.201901.10x10.d02.m3d,2019,1,d02,313,32,132,41,141,51.88980103,-134.2048035,52.26789856,-133.7861938,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0313/x032y132x041y141.201901.10x10.d02.m3d
x032y142x041y151.201901.10x10.d02.m3d,2019,1,d02,314,32,142,41,151,52.24250031,-134.3161011,52.62110138,-133.8950043,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0314/x032y142x041y151.201901.10x10.d02.m3d
x032y152x041y161.201901.10x10.d02.m3d,2019,1,d02,315,32,152,41,161,52.59519958,-134.429306,52.97430038,-134.0057068,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0315/x032y152x041y161.201901.10x10.d02.m3d
x032y162x041y171.201901.10x10.d02.m3d,2019,1,d02,316,32,162,41,171,52.94789886,-134.5444031,53.32749939,-134.1181946,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0316/x032y162x041y171.201901.10x10.d02.m3d
x032y172x041y181.201901.10x10.d02.m3d,2019,1,d02,317,32,172,41,181,53.30049896,-134.6614075,53.68059921,-134.2326965,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0317/x032y172x041y181.201901.10x10.d02.m3d
x032y182x041y191.201901.10x10.d02.m3d,2019,1,d02,318,32,182,41,191,53.65309906,-134.7805023,54.03369904,-134.3491974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0318/x032y182x041y191.201901.10x10.d02.m3d
x032y192x041y201.201901.10x10.d02.m3d,2019,1,d02,319,32,192,41,201,54.00559998,-134.9015961,54.38669968,-134.4676056,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0319/x032y192x041y201.201901.10x10.d02.m3d
x032y202x041y211.201901.10x10.d02.m3d,2019,1,d02,320,32,202,41,211,54.35810089,-135.024704,54.73960114,-134.5881958,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0320/x032y202x041y211.201901.10x10.d02.m3d
x032y212x041y221.201901.10x10.d02.m3d,2019,1,d02,321,32,212,41,221,54.71039963,-135.1499939,55.0923996,-134.7108002,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0321/x032y212x041y221.201901.10x10.d02.m3d
x032y222x041y231.201901.10x10.d02.m3d,2019,1,d02,322,32,222,41,231,55.06259918,-135.2776031,55.44509888,-134.8356934,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0322/x032y222x041y231.201901.10x10.d02.m3d
x032y232x041y241.201901.10x10.d02.m3d,2019,1,d02,323,32,232,41,241,55.41469955,-135.4073944,55.79759979,-134.9627991,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0323/x032y232x041y241.201901.10x10.d02.m3d
x032y242x041y251.201901.10x10.d02.m3d,2019,1,d02,324,32,242,41,251,55.76670074,-135.539505,56.15000153,-135.0921936,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0324/x032y242x041y251.201901.10x10.d02.m3d
x032y252x041y261.201901.10x10.d02.m3d,2019,1,d02,325,32,252,41,261,56.11849976,-135.673996,56.50220108,-135.223999,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0325/x032y252x041y261.201901.10x10.d02.m3d
x032y262x041y271.201901.10x10.d02.m3d,2019,1,d02,326,32,262,41,271,56.47000122,-135.8110046,56.85430145,-135.3582001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0326/x032y262x041y271.201901.10x10.d02.m3d
x032y272x041y281.201901.10x10.d02.m3d,2019,1,d02,327,32,272,41,281,56.82139969,-135.9505005,57.20610046,-135.4949036,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0327/x032y272x041y281.201901.10x10.d02.m3d
x032y282x041y291.201901.10x10.d02.m3d,2019,1,d02,328,32,282,41,291,57.17259979,-136.0926056,57.55770111,-135.634201,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0328/x032y282x041y291.201901.10x10.d02.m3d
x032y292x041y301.201901.10x10.d02.m3d,2019,1,d02,329,32,292,41,301,57.52349854,-136.2373047,57.9090004,-135.776001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0329/x032y292x041y301.201901.10x10.d02.m3d
x032y302x041y311.201901.10x10.d02.m3d,2019,1,d02,330,32,302,41,311,57.87419891,-136.3847961,58.26010132,-135.9207001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0330/x032y302x041y311.201901.10x10.d02.m3d
x032y312x041y321.201901.10x10.d02.m3d,2019,1,d02,331,32,312,41,321,58.22460175,-136.5350952,58.61090088,-136.0681,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0331/x032y312x041y321.201901.10x10.d02.m3d
x032y322x041y331.201901.10x10.d02.m3d,2019,1,d02,332,32,322,41,331,58.5746994,-136.6882019,58.96139908,-136.218399,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0332/x032y322x041y331.201901.10x10.d02.m3d
x032y332x041y341.201901.10x10.d02.m3d,2019,1,d02,333,32,332,41,341,58.92449951,-136.8444061,59.31150055,-136.3715973,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0333/x032y332x041y341.201901.10x10.d02.m3d
x032y342x041y351.201901.10x10.d02.m3d,2019,1,d02,334,32,342,41,351,59.27399826,-137.0036011,59.66139984,-136.5278931,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0334/x032y342x041y351.201901.10x10.d02.m3d
x032y352x041y361.201901.10x10.d02.m3d,2019,1,d02,335,32,352,41,361,59.62310028,-137.1660004,60.01079941,-136.6873016,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0335/x032y352x041y361.201901.10x10.d02.m3d
x032y362x041y371.201901.10x10.d02.m3d,2019,1,d02,336,32,362,41,371,59.97180176,-137.331604,60.35990143,-136.8498993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0336/x032y362x041y371.201901.10x10.d02.m3d
x032y372x041y373.201901.10x10.d02.m3d,2019,1,d02,337,32,372,41,373,60.32020187,-137.5005035,60.42969894,-136.8827972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0337/x032y372x041y373.201901.10x10.d02.m3d
x042y002x051y011.201901.10x10.d02.m3d,2019,1,d02,400,42,2,51,11,47.37099838,-132.3885956,47.73970032,-131.9958038,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0400/x042y002x051y011.201901.10x10.d02.m3d
x042y012x051y021.201901.10x10.d02.m3d,2019,1,d02,401,42,12,51,21,47.72290039,-132.4756927,48.09220123,-132.0805969,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0401/x042y012x051y021.201901.10x10.d02.m3d
x042y022x051y031.201901.10x10.d02.m3d,2019,1,d02,402,42,22,51,31,48.07500076,-132.5641022,48.44490051,-132.1667023,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0402/x042y022x051y031.201901.10x10.d02.m3d
x042y032x051y041.201901.10x10.d02.m3d,2019,1,d02,403,42,32,51,41,48.4272995,-132.6537933,48.79779816,-132.2541046,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0403/x042y032x051y041.201901.10x10.d02.m3d
x042y042x051y051.201901.10x10.d02.m3d,2019,1,d02,404,42,42,51,51,48.77970123,-132.7449951,49.1507988,-132.3428955,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0404/x042y042x051y051.201901.10x10.d02.m3d
x042y052x051y061.201901.10x10.d02.m3d,2019,1,d02,405,42,52,51,61,49.13230133,-132.8374939,49.50400162,-132.4329987,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0405/x042y052x051y061.201901.10x10.d02.m3d
x042y062x051y071.201901.10x10.d02.m3d,2019,1,d02,406,42,62,51,71,49.48500061,-132.9313965,49.85720062,-132.5245972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0406/x042y062x051y071.201901.10x10.d02.m3d
x042y072x051y081.201901.10x10.d02.m3d,2019,1,d02,407,42,72,51,81,49.83789825,-133.0269012,50.21060181,-132.6175995,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0407/x042y072x051y081.201901.10x10.d02.m3d
x042y082x051y091.201901.10x10.d02.m3d,2019,1,d02,408,42,82,51,91,50.19079971,-133.1237946,50.56409836,-132.7120972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0408/x042y082x051y091.201901.10x10.d02.m3d
x042y092x051y101.201901.10x10.d02.m3d,2019,1,d02,409,42,92,51,101,50.54380035,-133.2223053,50.91770172,-132.8081055,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0409/x042y092x051y101.201901.10x10.d02.m3d
x042y102x051y111.201901.10x10.d02.m3d,2019,1,d02,410,42,102,51,111,50.89690018,-133.322403,51.27130127,-132.9057007,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0410/x042y102x051y111.201901.10x10.d02.m3d
x042y112x051y121.201901.10x10.d02.m3d,2019,1,d02,411,42,112,51,121,51.25009918,-133.4241028,51.625,-133.0048981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0411/x042y112x051y121.201901.10x10.d02.m3d
x042y122x051y131.201901.10x10.d02.m3d,2019,1,d02,412,42,122,51,131,51.60329819,-133.5274048,51.97869873,-133.1056976,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0412/x042y122x051y131.201901.10x10.d02.m3d
x042y132x051y141.201901.10x10.d02.m3d,2019,1,d02,413,42,132,51,141,51.95660019,-133.6324005,52.33250046,-133.2080994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0413/x042y132x051y141.201901.10x10.d02.m3d
x042y142x051y151.201901.10x10.d02.m3d,2019,1,d02,414,42,142,51,151,52.30979919,-133.7391968,52.68629837,-133.3123016,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0414/x042y142x051y151.201901.10x10.d02.m3d
x042y152x051y161.201901.10x10.d02.m3d,2019,1,d02,415,42,152,51,161,52.6631012,-133.8477936,53.04000092,-133.4181976,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0415/x042y152x051y161.201901.10x10.d02.m3d
x042y162x051y171.201901.10x10.d02.m3d,2019,1,d02,416,42,162,51,171,53.01639938,-133.9582062,53.39379883,-133.526001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0416/x042y162x051y171.201901.10x10.d02.m3d
x042y172x051y181.201901.10x10.d02.m3d,2019,1,d02,417,42,172,51,181,53.36959839,-134.0704041,53.74750137,-133.6356049,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0417/x042y172x051y181.201901.10x10.d02.m3d
x042y182x051y191.201901.10x10.d02.m3d,2019,1,d02,418,42,182,51,191,53.72280121,-134.1846008,54.1012001,-133.746994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0418/x042y182x051y191.201901.10x10.d02.m3d
x042y192x051y201.201901.10x10.d02.m3d,2019,1,d02,419,42,192,51,201,54.07590103,-134.3007965,54.45479965,-133.8605042,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0419/x042y192x051y201.201901.10x10.d02.m3d
x042y202x051y211.201901.10x10.d02.m3d,2019,1,d02,420,42,202,51,211,54.42900085,-134.4188995,54.80830002,-133.9759064,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0420/x042y202x051y211.201901.10x10.d02.m3d
x042y212x051y221.201901.10x10.d02.m3d,2019,1,d02,421,42,212,51,221,54.7818985,-134.5391998,55.1617012,-134.093399,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0421/x042y212x051y221.201901.10x10.d02.m3d
x042y222x051y231.201901.10x10.d02.m3d,2019,1,d02,422,42,222,51,231,55.13479996,-134.661499,55.51499939,-134.2129059,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0422/x042y222x051y231.201901.10x10.d02.m3d
x042y232x051y241.201901.10x10.d02.m3d,2019,1,d02,423,42,232,51,241,55.48749924,-134.7861023,55.86819839,-134.3345947,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0423/x042y232x051y241.201901.10x10.d02.m3d
x042y242x051y251.201901.10x10.d02.m3d,2019,1,d02,424,42,242,51,251,55.84009933,-134.9129028,56.22119904,-134.4586029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0424/x042y242x051y251.201901.10x10.d02.m3d
x042y252x051y261.201901.10x10.d02.m3d,2019,1,d02,425,42,252,51,261,56.19250107,-135.0420074,56.57400131,-134.5847931,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0425/x042y252x051y261.201901.10x10.d02.m3d
x042y262x051y271.201901.10x10.d02.m3d,2019,1,d02,426,42,262,51,271,56.5447998,-135.1734009,56.92670059,-134.7133026,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0426/x042y262x051y271.201901.10x10.d02.m3d
x042y272x051y281.201901.10x10.d02.m3d,2019,1,d02,427,42,272,51,281,56.89690018,-135.3072968,57.27920151,-134.8442993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0427/x042y272x051y281.201901.10x10.d02.m3d
x042y282x051y291.201901.10x10.d02.m3d,2019,1,d02,428,42,282,51,291,57.24869919,-135.4436951,57.63140106,-134.9777069,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0428/x042y282x051y291.201901.10x10.d02.m3d
x042y292x051y301.201901.10x10.d02.m3d,2019,1,d02,429,42,292,51,301,57.60029984,-135.5825958,57.98339844,-135.1136017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0429/x042y292x051y301.201901.10x10.d02.m3d
x042y302x051y311.201901.10x10.d02.m3d,2019,1,d02,430,42,302,51,311,57.9516983,-135.7241974,58.33520126,-135.2521973,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0430/x042y302x051y311.201901.10x10.d02.m3d
x042y312x051y321.201901.10x10.d02.m3d,2019,1,d02,431,42,312,51,321,58.30279922,-135.8684998,58.68669891,-135.3934021,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0431/x042y312x051y321.201901.10x10.d02.m3d
x042y322x051y331.201901.10x10.d02.m3d,2019,1,d02,432,42,322,51,331,58.65370178,-136.0155945,59.03789902,-135.5373993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0432/x042y322x051y331.201901.10x10.d02.m3d
x042y332x051y341.201901.10x10.d02.m3d,2019,1,d02,433,42,332,51,341,59.00419998,-136.1654968,59.38880157,-135.6842957,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0433/x042y332x051y341.201901.10x10.d02.m3d
x042y342x051y351.201901.10x10.d02.m3d,2019,1,d02,434,42,342,51,351,59.35440063,-136.3184052,59.73929977,-135.8341064,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0434/x042y342x051y351.201901.10x10.d02.m3d
x042y352x051y361.201901.10x10.d02.m3d,2019,1,d02,435,42,352,51,361,59.70429993,-136.4743958,60.08950043,-135.9868927,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0435/x042y352x051y361.201901.10x10.d02.m3d
x042y362x051y371.201901.10x10.d02.m3d,2019,1,d02,436,42,362,51,371,60.05379868,-136.6334076,60.43939972,-136.142807,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0436/x042y362x051y371.201901.10x10.d02.m3d
x042y372x051y373.201901.10x10.d02.m3d,2019,1,d02,437,42,372,51,373,60.4029007,-136.7957001,60.50930023,-136.1743011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0437/x042y372x051y373.201901.10x10.d02.m3d
x052y002x061y011.201901.10x10.d02.m3d,2019,1,d02,500,52,2,61,11,47.42819977,-131.8684998,47.79499817,-131.4712067,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0500/x052y002x061y011.201901.10x10.d02.m3d
x052y012x061y021.201901.10x10.d02.m3d,2019,1,d02,501,52,12,61,21,47.7806015,-131.9517975,48.14799881,-131.5520935,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0501/x052y012x061y021.201901.10x10.d02.m3d
x052y022x061y031.201901.10x10.d02.m3d,2019,1,d02,502,52,22,61,31,48.1332016,-132.0363007,48.50109863,-131.634201,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0502/x052y022x061y031.201901.10x10.d02.m3d
x052y032x061y041.201901.10x10.d02.m3d,2019,1,d02,503,52,32,61,41,48.48600006,-132.1221924,48.85449982,-131.7176971,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0503/x052y032x061y041.201901.10x10.d02.m3d
x052y042x061y051.201901.10x10.d02.m3d,2019,1,d02,504,52,42,61,51,48.83890152,-132.2093048,49.207901,-131.8023987,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0504/x052y042x061y051.201901.10x10.d02.m3d
x052y052x061y061.201901.10x10.d02.m3d,2019,1,d02,505,52,52,61,61,49.19200134,-132.2978058,49.56159973,-131.8883972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0505/x052y052x061y061.201901.10x10.d02.m3d
x052y062x061y071.201901.10x10.d02.m3d,2019,1,d02,506,52,62,61,71,49.54520035,-132.3876953,49.91529846,-131.9757996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0506/x052y062x061y071.201901.10x10.d02.m3d
x052y072x061y081.201901.10x10.d02.m3d,2019,1,d02,507,52,72,61,81,49.89849854,-132.4790039,50.26919937,-132.0646057,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0507/x052y072x061y081.201901.10x10.d02.m3d
x052y082x061y091.201901.10x10.d02.m3d,2019,1,d02,508,52,82,61,91,50.2519989,-132.571701,50.62319946,-132.1548004,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0508/x052y082x061y091.201901.10x10.d02.m3d
x052y092x061y101.201901.10x10.d02.m3d,2019,1,d02,509,52,92,61,101,50.60549927,-132.6658936,50.97729874,-132.2465057,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/0509/x052y092x061y101.201901.10x10.d02.m3d
